Date,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,192,198,204,210,216,222,228,234,240,246,252,258,264,270,276,282,288,294,300,306,312,318,324,330,336,342,348,354,360
2/23/2024,5.49,5.32,5.0,4.8555352427454235,4.658863952954029,4.5199974027057,4.4330052443448675,4.367307234490614,4.316583405808316,4.280622359490627,4.259186545811833,4.251294352904633,4.252969370359194,4.2593844195943475,4.265577773898155,4.267533086756892,4.265529102315124,4.260957673578369,4.255237869474016,4.249817780621656,4.2461768827734225,4.245544039025972,4.248024955741148,4.253439443995433,4.261606046646049,4.272341296505644,4.285458981378731,4.300769395434223,4.318078563021066,4.337187425909894,4.357890988777102,4.37997742104157,4.403227116267461,4.427411713541263,4.45229308873496,4.477622327569408,4.503138697049325,4.5285686372929845,4.553624802118428,4.578005184038059,4.6013923675295665,4.623452963498975,4.643837287478547,4.662179353910556,4.6780972682198385,4.691194106395047,4.701059377299277,4.707271164445448,4.709399039759443,4.707007830007859,4.69966229517671,4.686932745515948,4.668401579195169,4.643670665606914,4.612369431876084,4.57416343557937,4.528763130655777,4.47593246361353,4.415496882475978,4.347350310936404,4.2714606433317925
2/22/2024,5.49,5.32,5.02,4.873953694535427,4.678964825304943,4.549572177190964,4.473914027106041,4.414622768510412,4.366005869800826,4.3303918459287605,4.310129548996899,4.306199580459635,4.313872462517709,4.326851152449018,4.338657891662656,4.344046112641697,4.34339512101527,4.338548438568601,4.331389893785786,4.323843980788888,4.31787737144842,4.315131164708141,4.315785885093026,4.3196513398809255,4.326537052988622,4.336251359601384,4.348600538019953,4.363387947739561,4.380413152181317,4.399471011229972,4.420350733824652,4.442834884990088,4.466698345387554,4.491707225071373,4.517617736959778,4.54417503981106,4.571112065455374,4.598148350851483,4.624988902372307,4.651323127687501,4.67682387974242,4.701146667594447,4.723929100064472,4.744790639934937,4.7633327581593665,4.7791395883374665,4.791779190293477,4.8008055363296,4.805761332602154,4.806181778777452,4.801599349237895,4.791549646359705,4.775578329087438,4.7532490576063235,4.724152318507224,4.687914907848079,4.644209758017093,4.5927657070193195,4.5333767366346756,4.465910160695907,4.390313237602594
2/21/2024,5.5,5.32,4.98,4.817762675862669,4.6287729203712935,4.496073734670736,4.4134332515571195,4.355381610245912,4.315381875473401,4.291641685135783,4.282315429404937,4.2850642743388345,4.295675723602388,4.309360421734354,4.321183140826479,4.327187525281095,4.327879958607106,4.324931243129004,4.3200488191188935,4.314977750516169,4.31150265259439,4.311112189120614,4.313962095665325,4.3198695131211995,4.3286510955790725,4.340122133044266,4.354095707875016,4.3703818558296526,4.388786711415449,4.409111623557571,4.431152232410218,4.454697502062821,4.479528707419211,4.505418376991166,4.532129197033896,4.559412886586145,4.587009057771141,4.614644081337893,4.642029984021834,4.668863411987489,4.694824703420863,4.719577123223528,4.742766323544112,4.7640201052181474,4.782948566491951,4.799144735815197,4.812185793806867,4.8216349941643255,4.8270443923879025,4.827958482534411,4.82391882347617,4.8144697051479834,4.799164860369842,4.777575168431758,4.749297223698745,4.713962559170604,4.671247226842246,4.620881352047412,4.56265820801276,4.496442310926163,4.422176025648072
2/20/2024,5.49,5.32,4.97,4.785242408339707,4.577832182004737,4.441473434900578,4.363023176662262,4.307632205201495,4.267779582531217,4.242819936274289,4.232068962863966,4.2341228223402805,4.244716651271574,4.2587548115810225,4.270989380594026,4.277210228578765,4.277933153395219,4.2749064825023275,4.269916598814483,4.264788767457972,4.261389080016675,4.2612728428188085,4.264597990178309,4.271167689305733,4.280784729135334,4.2932505635303375,4.308364385575736,4.325922202127286,4.345715887146273,4.367532199092183,4.3911517528038235,4.41634794057264,4.442885801012242,4.470520838232295,4.49899779805536,4.528049412828716,4.557395132018938,4.586739862432987,4.6157727497581735,4.644166042265585,4.671574088012376,4.697632528628182,4.721957765526463,4.744146787666326,4.763777463028651,4.780409407622477,4.793585554541746,4.802834549339385,4.807674094349768,4.807615350846817,4.802168481289915,4.790849371927797,4.773187517110156,4.748734970738155,4.717076179554436,4.67783841245204,4.630702397874398,4.575412688831371,4.511787205273965,4.439725370111702,4.359214269614231
2/16/2024,5.48,5.31,4.98,4.828566598878092,4.6286459624858445,4.49304579687233,4.413406853851631,4.355929678668291,4.313437125945407,4.285454135057387,4.271472297503243,4.2702739580940285,4.277808379251624,4.289208058585148,4.299462597286974,4.3045383343332855,4.304850277698291,4.301971245668401,4.297507450961557,4.293099925963562,4.290426780734746,4.290885306365011,4.294608456886628,4.301407720915851,4.311093737239213,4.323475422358181,4.338359118591617,4.355547736311438,4.37483987206253,4.396028890263892,4.41890196079191,4.443239048627978,4.468811855349664,4.495382715897689,4.522703458034005,4.550514236451653,4.578542358808324,4.606501127205798,4.634088725963892,4.660987195029742,4.686861538025422,4.711359024675854,4.73410875890945,4.754721595829103,4.772790502270219,4.787891465743677,4.799585063774625,4.807418808179964,4.810930374517675,4.809651813387372,4.803114815047849,4.790857059848452,4.772429632950859,4.747405412816752,4.715388260998576,4.676022750422959,4.629004077855736,4.574087723395337,4.51109835720831,4.439937463171573,4.360589160811124
2/15/2024,5.49,5.3,4.93,4.758508359617508,4.547914747527626,4.415175735105059,4.343594938348305,4.289992966032941,4.247182571496078,4.217076512168427,4.201593595632636,4.201390694829943,4.211889285615511,4.227066938509472,4.240727284211276,4.247871826049998,4.248963470701872,4.245887960828165,4.24057237666946,4.234985506470723,4.231139563955066,4.230712232737588,4.233879512903416,4.240436434255557,4.250177890149098,4.262897626032647,4.278387260955352,4.296435309096758,4.316826178313082,4.339339129831377,4.363747188667411,4.389815998846558,4.417302621610419,4.445954278918096,4.47550704902917,4.505684526085263,4.536196461639674,4.5667374132496885,4.596985433733147,4.626600844634066,4.6552251488873875,4.682480150542423,4.707967363427956,4.731267805296424,4.751942288417643,4.769532330525239,4.783561819710114,4.793539571038208,4.7989629086064856,4.79932239137093,4.7941077712365665,4.782815224849735,4.764955834537643,4.740065208960331,4.707714032927646,4.66751922444506,4.619155264944785,4.5623651687062505,4.496970484706919,4.422879693728055,4.340094387990812
2/14/2024,5.48,5.31,4.94,4.755330993132922,4.5477937505557176,4.425079625967321,4.364377925462826,4.318125727375843,4.278892232433096,4.249409147900618,4.2324242684903535,4.229416964991106,4.236573489716022,4.248639266777143,4.260211975202521,4.266915470110533,4.269050438537336,4.268132427176274,4.265709222665892,4.263362519944325,4.262710345160281,4.26510013710546,4.270658466346466,4.2792012686488246,4.290543457498286,4.304498078628027,4.320875479242314,4.339482467474154,4.360121445175658,4.382589502658307,4.406677468309184,4.432168909670509,4.458839086009325,4.4864538559262535,4.51476854743138,4.543526802364273,4.572459412252838,4.601283168863457,4.629699759922179,4.6573947488706136,4.684036687074045,4.709276417519215,4.732746640478913,4.754061823425637,4.772818548921043,4.788596404265721,4.800959523948611,4.809458898616414,4.81363556024581,4.813024740084648,4.807161071328547,4.795584870327074,4.777849477052509,4.753529567625314,4.722230270821548,4.683596831071846,4.6373244695914195,4.583168012573058,4.520950792233647,4.4505722946980075,4.3720140384368555
2/13/2024,5.48,5.32,4.99,4.833150653644802,4.628388152421836,4.496072225444658,4.4237128574943,4.371665003941638,4.3321899661828756,4.305597040004061,4.292172142998174,4.291345155770809,4.299073402069897,4.3103317738827585,4.319947612913211,4.3237740525488455,4.322326124585318,4.317334217055269,4.310565870309002,4.303826648498665,4.2989621387985455,4.297509039374603,4.2996168253419675,4.305082893944112,4.313704350744674,4.325277024526208,4.339594514029876,4.356447234378846,4.375621440788224,4.396898214192824,4.420052398790508,4.444851485944179,4.47105444294329,4.498410489194837,4.5266578268296165,4.555522337750295,4.584716265059674,4.613936903811977,4.642865334297452,4.671165240734432,4.6984818693300845,4.724441192102535,4.748649356355816,4.770692513755437,4.790137136724848,4.806530942141718,4.819404551370665,4.828274019353307,4.832644361172411,4.832014189286049,4.825881545513289,4.813750966259889,4.795141755786059,4.769597360633648,4.736695641223898,4.6960597297834195,4.647369056267658,4.590370028043189,4.524885779045196,4.45082437434503,4.36818487849826
2/12/2024,5.49,5.27,4.87,4.676401430536448,4.447030191255763,4.30531941316552,4.2329106467203115,4.183167963919887,4.1466341944327745,4.123216033736332,4.112781745708682,4.114475516870231,4.124549628643148,4.138431596635028,4.151415962036342,4.159708718219823,4.163665028377661,4.164718466325956,4.16433264946825,4.164003017364459,4.165259253576981,4.169374925474489,4.176468467927519,4.18636426148522,4.1988855069740705,4.213853442473647,4.231086571241427,4.250399879109867,4.2716040266177036,4.294504506079866,4.318900757686128,4.344585242047305,4.371342469745665,4.398947991677371,4.427167357521,4.455755053728927,4.4844534371793365,4.512991686193102,4.54108479711941,4.568432662196997,4.5947192728980735,4.619612102369297,4.642761730663558,4.663801786808364,4.682349291746579,4.698005494914659,4.710357303483592,4.718979405550128,4.723437185010715,4.723290514458922,4.718098491173306,4.707425148310174,4.690846127616988,4.667956241259308,4.638377780218184,4.601769348692786,4.557834923826576,4.506332765832255,4.447083744790481,4.3799786171456745,4.304983786286298
2/9/2024,5.49,5.26,4.86,4.688057257749634,4.467625849066348,4.317819902235165,4.232378373958978,4.177726766270684,4.144002579578521,4.127257119582595,4.123437351621417,4.128526047461145,4.138966805229449,4.151241907785863,4.161724610002393,4.1675420588366485,4.169235351466405,4.168236332839692,4.1660065446179395,4.16403890598831,4.1638601191889,4.166739441258205,4.172787189411009,4.181818982628505,4.193649541931022,4.208091848563011,4.224956317433337,4.244049961522878,4.265175530483267,4.288130612129715,4.312706689791179,4.338688152098236,4.3658512551661754,4.393963040590521,4.422780216461852,4.4520480129578655,4.481499029162839,4.510852093775242,4.53981116941562,4.568064338433375,4.595282917437604,4.621120758159902,4.645213803450998,4.667179978788916,4.686619510938828,4.703115775358935,4.7162367812378925,4.72553740595183,4.73056248717878,4.730850868593395,4.725940471641277,4.715374429282759,4.698708266463303,4.6755180463132096,4.645409322479832,4.60802665065545,4.56306332303269,4.510270907337377,4.44946810830511,4.380548435515097,4.303486167541415
2/8/2024,5.49,5.24,4.83,4.66663858084857,4.447819345997539,4.293204007657492,4.202137561157526,4.146473652555915,4.115708939047735,4.1036957640512295,4.1041411309446385,4.111253325793918,4.121763311297055,4.132977395090975,4.142113682176074,4.147006336621528,4.148268176249559,4.14723900538525,4.145286043421859,4.1438057705157405,4.1442264351960745,4.147733536936027,4.15441955119058,4.164098958021523,4.1765852854363406,4.1916902663377,4.209223007222507,4.228989144922712,4.250789975020508,4.27442154093387,4.299673676861593,4.326329001359719,4.354161861695349,4.382937232608519,4.412409576959719,4.4423216801750876,4.472403475615483,4.502370884161611,4.53192469855459,4.560749551454801,4.5885130157831355,4.6148648966008565,4.639436785309448,4.661841958859769,4.681675718225442,4.698516270579711,4.711926267000743,4.72145511032509,4.7266421438177275,4.727020818236172,4.722123910207721,4.711489826495452,4.694669975351173,4.671237117743399,4.640794529750414,4.602985717236008,4.557504332228746,4.5041038569192615,4.442606557390194,4.372911177008998,4.294998849160159
2/7/2024,5.47,5.23,4.83,4.639187791873756,4.396799440661603,4.232864408039916,4.1413096253660076,4.086183392834508,4.055551604904073,4.0434405827325826,4.043729470653146,4.050766412619744,4.061284277664257,4.072555836226632,4.081765322010256,4.086718710383996,4.088023855726819,4.087020993547519,4.085077254813596,4.083588464703114,4.083981598272146,4.087440907247686,4.0940600483506895,4.103655385624849,4.11604237100387,4.131034728305005,4.14844364758955,4.1680769671052165,4.189738327099191,4.213226284953819,4.238333385126669,4.264845180811294,4.292539207465085,4.321183911674709,4.350537542499167,4.380347016649777,4.410346773830742,4.440257644426637,4.469785758620715,4.498621534042613,4.526438788192211,4.552894032084209,4.577626012579605,4.600255582294732,4.620385987146491,4.637603671531432,4.651479708540007,4.661571965792044,4.667428114431704,4.668589577268234,4.664596489681205,4.654993711647171,4.639337879702943,4.617205423650894,4.588201395930236,4.551968875703949,4.508198621309267,4.4566385627275995,4.397102660953944,4.329478624965111,4.253733979600671
2/6/2024,5.48,5.23,4.82,4.628057302859956,4.376490291198776,4.2107190964317365,4.121203683824026,4.065377506891554,4.031471459627323,4.015410534940322,4.013010430907649,4.020132910829677,4.033151194752049,4.048489057632976,4.062459275493779,4.07211180666307,4.077851428481027,4.0809557738325175,4.082728655165901,4.084501993915879,4.087638163394791,4.093271316717306,4.10150643780276,4.112186187266875,4.1251517653484004,4.140242253803894,4.157293965437248,4.176139784553179,4.196608487045506,4.21852403284162,4.241704826607506,4.2659629453603465,4.29110333422984,4.316922974263759,4.343210029066524,4.369742980328084,4.396289766069561,4.422606939796037,4.448438873779503,4.473517035430463,4.497559372141069,4.520269847011615,4.541338175324494,4.560439819206952,4.577236305168109,4.591375935468589,4.602494968742965,4.610219346889766,4.614167042727324,4.613951094907165,4.609183381674775,4.599479162014042,4.584462380622423,4.563771691839502,4.537067107859283,4.504037120360538,4.464406085619865,4.417941606245179,4.364461594142854,4.3038406661188855,4.236015512299929
2/5/2024,5.49,5.25,4.87,4.688039051317627,4.44695204258565,4.311658369247562,4.253754877420501,4.208093064336449,4.165671245322633,4.131727764768467,4.111553742949381,4.108587978631428,4.118466328337078,4.1347335327651,4.150757239734437,4.161130087932863,4.166044982448014,4.167147972481455,4.1661206821991925,4.164681473036236,4.164587431717726,4.1673051073154,4.172992867753678,4.181476341296175,4.192580155241554,4.206127152119166,4.221937624734684,4.239828547258195,4.259612786698197,4.281098284316265,4.3040872005897235,4.328375020742126,4.353749621018954,4.379990299069503,4.40686677523745,4.434138175450686,4.461552010900949,4.488843174951507,4.515732983812093,4.541928294537145,4.567120741840203,4.590986143982834,4.61318413738665,4.633358109264263,4.651135506894866,4.666128610369169,4.677935861599947,4.686143844748969,4.690330010309252,4.69006622505419,4.684923211040992,4.674475907161479,4.658309745219302,4.636027778997542,4.607258540467374,4.571664425185551,4.528950334097859,4.478872228467612,4.421245197118084,4.355950599902014,4.282941846862398
2/2/2024,5.49,5.22,4.81,4.622053188298869,4.345860344796559,4.188752100735504,4.1221842804964215,4.071881102317354,4.026642623594956,3.991231718594346,3.9704455191232224,3.9672805659713983,3.9771944788415503,3.993622012332354,4.0098214480336125,4.020300011790656,4.025256832665658,4.026366408106075,4.025338100926312,4.0239171284330855,4.023886450964387,4.026732663065458,4.032614345025243,4.041352521581665,4.0527672623762445,4.066676907681455,4.082897307377031,4.10124105164269,4.121516678688408,4.1435278498553,4.1670724863355435,4.19194186508931,4.217919674642578,4.244781034620093,4.272291486316604,4.30020596553371,4.328267773464445,4.356207566731074,4.383742393874845,4.410574812717316,4.4363921310589305,4.460865822051963,4.483651175063619,4.504387252541164,4.522697232715123,4.538189226075806,4.550457659309748,4.559085322359291,4.563646170786884,4.563708964811397,4.558841806352154,4.548617604507044,4.532620457020942,4.51045288038836,4.481743755645651,4.446156783852917,4.403399170037714,4.3532301842593935,4.295469192263823,4.230002715283021,4.156790077392802
2/1/2024,5.49,5.15,4.68,4.479090108131789,4.185316108118142,4.015631382050833,3.9415105026032293,3.8865651847062477,3.8386297126935975,3.801759557261075,3.7800253006111895,3.775888215589074,3.785113351224334,3.801673014093998,3.8193853508091458,3.833174755170843,3.8430044339987646,3.8501369329611457,3.8558589688166833,3.861483653311737,3.8683530468929916,3.87758367170008,3.8892783460985125,3.9032810798648843,3.9194338557432484,3.9375760588397313,3.957543889340265,3.979169749050371,4.0022815957541535,4.026702262112769,4.052248738141229,4.078731418479009,4.105953317901934,4.1337092609683435,4.161785054475864,4.189956654645233,4.217989344731254,4.245636943163644,4.272641067391758,4.2987304843490115,4.32362058482294,4.347013025888957,4.368595592718094,4.388042338151044,4.405014064931789,4.419159220729529,4.430115279158775,4.43751067986371,4.4409673961225415,4.440104188037752,4.434540581921631,4.423901590912127,4.407823157572066,4.385958256394851,4.357983543962662,4.323606389471291,4.282572062331846,4.234670801815632,4.1797444524164895,4.117692324294042,4.048475936766183
1/31/2024,5.53,5.18,4.73,4.535281678879377,4.255722966174513,4.09784160543003,4.032322287851375,3.984149562897743,3.941676949227224,3.9092842130345584,3.891377861326095,3.890689018959481,3.902943299910655,3.921986301459013,3.941498394131049,3.956307458145636,3.966486389774815,3.973465226376849,3.9787037804416947,3.9836936237833243,3.9899606272335575,3.998776681121141,4.010266846886479,4.02426371576472,4.040598115020799,4.059098408600281,4.079589792302762,4.101893568543735,4.125826390784981,4.1511994715143885,4.177817750776658,4.205479025085168,4.233973039348138,4.2630805474469735,4.292572350487145,4.322208325654442,4.351736463184741,4.3808919342998465,4.409396219141781,4.436956330785868,4.463264179273185,4.487996128142857,4.510812804884434,4.5313592356344135,4.549265382657941,4.5641471697997815,4.575608085001948,4.5832414487592565,4.58663343139305,4.585366888530329,4.579026061515856,4.567202156317363,4.549499770141763,4.525544079856791,4.494988642269915,4.45752358698166,4.412883913433063,4.3608575421327345,4.301292724219108,4.234104391931748,4.159279042419328
1/30/2024,5.53,5.19,4.8,4.61254291280655,4.346294864227174,4.1912905269293255,4.12241975774621,4.072452058520781,4.0302475882489475,3.9988412211167557,3.9812760996575935,3.979237073508335,3.98876204555898,4.004360835170573,4.020394340332878,4.032257147791363,4.04006176340217,4.04514127743143,4.048855872051504,4.052595028700345,4.057780199491345,4.0655943798421745,4.0761438660569915,4.089260252840532,4.104773339057743,4.122510431960258,4.142295643551774,4.163949164147285,4.187286503160026,4.2121176909208025,4.238246438432158,4.265469254767984,4.293574524622512,4.322341551516029,4.351539575559915,4.380926778628114,4.410249294412605,4.43924024627087,4.467618842078469,4.4950895625171405,4.521341487315045,4.546047812780429,4.568865623261553,4.589435988484913,4.607384467415443,4.622322106437382,4.633847024090487,4.641546674849462,4.645000878813477,4.6437856908548625,4.637478159988717,4.625661996020014,4.607934115133849,4.583911979338939,4.553241578402778,4.515605830833991,4.470733108278502,4.418405522930513,4.358466568961239,4.290827685434895,4.215473317350282
